id,date,airport_code,airport_name,airport_province,location,region,latitude,longitude,incident_type,reportable_incident,incident_country,serious_incident,damage,total_injured,total_uninjured,aircraft_id,aircraft_type,aircraft_model,aircraft_make,organization,operator_type,operation_type,destination_airport_code,destination_airport_name,departure_airport_code,departure_airport_name
144183,2013-02-26 22:21:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,56,112897,AEROPLANE,DHC-8-400,DE HAVILLAND,PORTER AIRLINES INC.,COMMERCIAL,AIR TRANSPORT,KE6,THUNDER BAY,PZ9,Billy Bishop Toronto City
144179,2013-02-24 15:07:00,YRL,Red Lake,ONTARIO,Red Lake,CENTRAL,51.06666667,93.8,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,87339,AEROPLANE,HS 748,HAWKER SIDDELEY,WASAYA AIRWAYS,COMMERCIAL,AIR TRANSPORT,YRL,Red Lake,KE6,THUNDER BAY
144178,2013-02-23 12:39:00,KG4,PICKLE LAKE,ONTARIO,PICKLE LAKE,CENTRAL,51.45,90.21666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,110592,AEROPLANE,1900D,BEECH,WASAYA AIRWAYS,COMMERCIAL,AIR TRANSPORT,KG4,PICKLE LAKE,KE6,THUNDER BAY
144176,2013-02-21 20:00:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.11666667,114.01666667,COLLISION (x),INCIDENT REPORTABLE,CANADA,No,NONE,0,53,110518,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYJ,Victoria Intl,YYC,Calgary Intl
144171,2013-02-22 18:10:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.78333333,71.4,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,124530,AEROPLANE,DHC-8-300,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YQM,Greater Moncton Romeo Lebalnc Intl
144170,2013-02-21 23:15:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.11666667,114.01666667,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,NONE,0,167,112436,AEROPLANE,737-800,BOEING,WESTJET,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YYZ,Lester B. Pearson Intl
144169,2013-02-22 13:15:00,SP6,AÉROPARC ÎLE PERROT,QUEBEC,MONTRÉAL,QUEBEC,45.38333333,73.9,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124525,AEROPLANE,UNKNOWN,UNKNOWN,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,SP6,AÉROPARC ÎLE PERROT,SG3,JOLIETTE
144167,2013-02-21 09:35:00,YWG,James Armstrong Richardson Intl,MANITOBA,Winnipeg,CENTRAL,49.91666667,97.23333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,152,52619,AEROPLANE,A320-200,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YEG,Edmonton Intl
144159,2013-02-20 19:22:00,YJT,STEPHENVILLE,NEWFOUNDLAND AND LABRADOR,STEPHENVILLE,ATLANTIC,48.56666667,58.3,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,108398,AEROPLANE,1900C,BEECH,SKYLINK EXPRESS INC,COMMERCIAL,AIR TRANSPORT,YHZ,Stanfield Intl,YDF,DEER LAKE
144150,2013-02-17 14:02:00,BB7,TIPELLA,BRITISH COLUMBIA,TIPELLA,PACIFIC,49.75,122.16666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,SUBSTANTIAL,0,3,111715,AEROPLANE,172M,CESSNA,HARBOUR AIR,COMMERCIAL,PLEASURE/TRAVEL,BB7,TIPELLA,BB7,TIPELLA
144147,2013-02-16 22:03:00,YYT,ST. JOHN'S INTL,NEWFOUNDLAND AND LABRADOR,ST. JOHN'S,ATLANTIC,47.15,52.75,DIFFICULT TO CONTROL (iv),INCIDENT REPORTABLE,CANADA,No,NONE,0,2,124485,AEROPLANE,WESTWIND ASTRA 1125,ISRAEL AIRCRAFT (IAI),PERSONAL CARRIER / NON-ORGANIZATION,CORPORATE,BUSINESS,YYT,ST. JOHN'S INTL,YYT,ST. JOHN'S INTL
144143,2013-02-14 15:00:00,CW3,WATERVILLE/KINGS CO MUNI,NOVA SCOTIA,WATERVILLE,ATLANTIC,45.15,64.58333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,124475,AEROPLANE,108-2,STINSON,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,UNKNOWN,CW3,WATERVILLE/KINGS CO MUNI,CW3,WATERVILLE/KINGS CO MUNI
144137,2013-02-04 08:30:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,127,87331,AEROPLANE,A320-200,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YYZ,Lester B. Pearson Intl
144135,2013-02-05 15:00:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,UNKNOWN,0,93,113497,AEROPLANE,EMB-190,EMBRAER,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YOW,MacDonald-Cartier Intl
144133,2013-02-10 17:30:00,NJ4,Orillia,ONTARIO,Orillia,ONTARIO,44.68333333,79.31666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124456,AEROPLANE,172M,CESSNA,LAKE COUNTRY AIRWAYS,COMMERCIAL,TRAINING,NJ4,Orillia,NJ4,Orillia
144126,2013-02-08 19:04:00,YUL,Pierre Elliott Trudeau Intl,QUEBEC,Montreal,QUEBEC,45.46666667,73.73333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,50,120301,AEROPLANE,DHC-8-400,DE HAVILLAND,PORTER AIRLINES INC.,COMMERCIAL,AIR TRANSPORT,PZ9,Billy Bishop Toronto City,YUL,Pierre Elliott Trudeau Intl
144125,2013-02-09 16:32:00,YGL,LA GRANDE RIVIÈRE,QUEBEC,LA GRANDE RIVIÈRE,QUEBEC,54.01666667,77.01666667,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,116525,AEROPLANE,DHC-8-300,DE HAVILLAND,AIR INUIT,COMMERCIAL,AIR TRANSPORT,YVP,KUUJJUAQ,YGL,LA GRANDE RIVIÈRE
144123,2013-02-09 13:56:00,YOW,MacDonald-Cartier Intl,ONTARIO,Ottawa,ONTARIO,45.31666667,75.66666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124455,AEROPLANE,76,BEECH,OTTAWA FLYING CLUB,COMMERCIAL,TRAINING,YOW,MacDonald-Cartier Intl,YOW,MacDonald-Cartier Intl
144120,2013-02-07 19:40:00,JJ7,CHURCHILL,MANITOBA,CHURCHILL,CENTRAL,58.73333333,94.06666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,7,124435,AEROPLANE,DO-328,DORNIER,CALM AIR,COMMERCIAL,AIR TRANSPORT,JJ7,CHURCHILL,YRT,RANKIN INLET
144118,2013-02-01 15:00:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.2,123.18333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,124432,HELICOPTER,407,BELL HELICOPTER,GOVERNMENT OF CANADA DEPARTMENT OF TRANSPORT,STATE,EXPERIMENTAL/TEST,YVR,Vancouver Intl,YVR,Vancouver Intl
144117,2013-02-03 15:30:00,SA2,LAC AGILE (MASCOUCHE),QUEBEC,MASCOUCHE,QUEBEC,45.8,73.63333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,124431,AEROPLANE,140,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,SA2,LAC AGILE (MASCOUCHE),AA2,NANAIMO (LONG BEACH)
144113,2013-02-05 13:30:00,YRO,ROCKCLIFFE,ONTARIO,OTTAWA,ONTARIO,45.46666667,75.65,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,4,52289,AEROPLANE,M-20 K,MOONEY,TFM AVIATION INC,PRIVATE,PLEASURE/TRAVEL,YRO,ROCKCLIFFE,SE4,LACHUTE
144111,2013-01-24 10:02:00,YOW,MacDonald-Cartier Intl,ONTARIO,Ottawa,ONTARIO,45.31666667,75.66666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,82,108782,AEROPLANE,737-700,BOEING,WESTJET,COMMERCIAL,AIR TRANSPORT,YOW,MacDonald-Cartier Intl,YYC,Calgary Intl
144110,2013-01-30 08:30:00,YUL,Pierre Elliott Trudeau Intl,QUEBEC,Montreal,QUEBEC,45.46666667,73.73333333,COLLISION (x),INCIDENT REPORTABLE,CANADA,No,MINOR,0,93,112973,AEROPLANE,EMB-190,EMBRAER,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YUL,Pierre Elliott Trudeau Intl,YHZ,Stanfield Intl
144108,2013-02-01 18:00:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,MINOR,0,78,124285,AEROPLANE,DHC-8-400,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,KE6,THUNDER BAY,YYZ,Lester B. Pearson Intl
144104,2013-02-04 08:50:00,YEG,Edmonton Intl,ALBERTA,Edmonton,WESTERN,53.31666667,113.58333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,119,109624,AEROPLANE,737-700,BOEING,WESTJET,COMMERCIAL,AIR TRANSPORT,YEG,Edmonton Intl,YVR,Vancouver Intl
144102,2013-02-02 07:42:00,YXX,ABBOTSFORD,BRITISH COLUMBIA,ABBOTSFORD,PACIFIC,49.03333333,122.36666667,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,UNKNOWN,0,7,101543,AEROPLANE,1900C,BEECH,PACIFIC COASTAL AIRLINES,COMMERCIAL,AIR TRANSPORT,YXC,Canadian Rockies Intl,YVR,Vancouver Intl
144099,2013-02-02 17:10:00,YSB,SUDBURY,ONTARIO,SUDBURY,ONTARIO,46.63333333,80.8,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,124400,AEROPLANE,180E,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YSB,SUDBURY,YSB,SUDBURY
144096,2013-02-03 10:00:00,YZV,SEPT-ÎLES,QUEBEC,SEPT-ÎLES,QUEBEC,50.21666667,66.26666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,DESTROYED,3,0,39790,HELICOPTER,AS 350 BA,EUROCOPTER,HELI-EXCEL INC,COMMERCIAL,TRAINING,YZV,SEPT-ÎLES,YZV,SEPT-ÎLES
144093,2013-01-27 09:20:00,YYD,SMITHERS,BRITISH COLUMBIA,SMITHERS,PACIFIC,54.81666667,127.18333333,UNABLE TO PERFORM (vi),INCIDENT REPORTABLE,CANADA,No,NONE,0,34,87024,AEROPLANE,DHC-8-300,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYD,SMITHERS,YVR,Vancouver Intl
144089,2013-01-28 16:28:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.2,123.18333333,DIFFICULT TO CONTROL (iv),INCIDENT REPORTABLE,CANADA,No,NONE,0,15,107485,AEROPLANE,1900C,BEECH,PACIFIC COASTAL AIRLINES,COMMERCIAL,AIR TRANSPORT,AC5,WILLIAMS LAKE,YVR,Vancouver Intl
144088,2013-01-29 09:03:00,EN3,THREE HILLS,ALBERTA,THREE HILLS,WESTERN,51.7,113.21666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,1,2,124380,AEROPLANE,PA-46-500TP,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,EN3,THREE HILLS,FN5,La Crete
144086,2013-01-24 23:59:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.2,123.18333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,Yes,UNKNOWN,0,121,105499,AEROPLANE,737-700,BOEING,WESTJET,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YVR,Vancouver Intl
144085,2013-01-18 18:45:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.2,123.18333333,DIFFICULT TO CONTROL (iv),INCIDENT REPORTABLE,CANADA,No,NONE,0,18,106315,AEROPLANE,1900C,BEECH,PACIFIC COASTAL AIRLINES,COMMERCIAL,AIR TRANSPORT,YVR,Vancouver Intl,AC5,WILLIAMS LAKE
144084,2013-01-28 14:57:00,YRT,RANKIN INLET,NUNAVUT,RANKIN INLET,CENTRAL,62.81666667,92.11666667,ENGINE (i),INCIDENT REPORTABLE,CANADA,Yes,NONE,0,36,112581,AEROPLANE,737-200,BOEING,FIRST AIR,COMMERCIAL,AIR TRANSPORT,YWG,James Armstrong Richardson Intl,YRT,RANKIN INLET
144083,2013-01-28 17:00:00,YQW,NORTH BATTLEFORD,SASKATCHEWAN,NORTH BATTLEFORD,CENTRAL,52.76666667,108.25,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,1,124375,AEROPLANE,PA-18-150,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,FERRY,YQW,NORTH BATTLEFORD,YQR,Regina Intl
144081,2013-01-25 11:50:00,YQU,GRANDE PRAIRIE,ALBERTA,GRANDE PRAIRIE,WESTERN,55.18333333,118.88333333,COLLISION (x),INCIDENT REPORTABLE,CANADA,No,MINOR,0,4,113286,AEROPLANE,1900D,BEECH,SUNWEST AVIATION LTD.,COMMERCIAL,AIR TRANSPORT,YQU,GRANDE PRAIRIE,YYC,Calgary Intl
144079,2013-01-20 20:25:00,YYR,GOOSE BAY,NEWFOUNDLAND AND LABRADOR,GOOSE BAY,ATLANTIC,53.31666667,60.43333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,6,124371,AEROPLANE,35A,LEARJET,AERO JET AVIATION I INC,COMMERCIAL,AIR AMBULANCE/ EMERGENCY MEDICAL,YYR,GOOSE BAY,YYR,GOOSE BAY
144077,2013-01-25 15:00:00,SM9,ROBERVAL,QUEBEC,ROBERVAL,QUEBEC,48.26666667,72.7,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124370,AEROPLANE,185 D,CESSNA,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,SM9,ROBERVAL,SM9,ROBERVAL
144073,2013-01-24 16:44:00,YVR,Vancouver Intl,BRITISH COLUMBIA,Vancouver,PACIFIC,49.2,123.18333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,49,50860,AEROPLANE,DHC-8-300,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YLW,KELOWNA,YVR,Vancouver Intl
144071,2013-01-24 15:58:00,YKF,KITCHENER/WATERLOO,ONTARIO,KITCHENER,ONTARIO,43.46666667,80.38333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,No,SUBSTANTIAL,0,1,124345,AEROPLANE,UNKNOWN,UNKNOWN,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,YKF,KITCHENER/WATERLOO,YKF,KITCHENER/WATERLOO
144068,2013-01-23 00:53:00,YQU,GRANDE PRAIRIE,ALBERTA,GRANDE PRAIRIE,WESTERN,55.18333333,118.88333333,RUNWAY EXCURSION (v),INCIDENT REPORTABLE,CANADA,No,MINOR,0,5,124340,AEROPLANE,35A,LEARJET,PERSONAS Y PAQUETES POR AIRE S.A. DE C.V.,COMMERCIAL,AIR AMBULANCE/ EMERGENCY MEDICAL,YQU,GRANDE PRAIRIE,YEG,Edmonton Intl
144057,2013-01-21 14:05:00,YEV,INUVIK (MIKE ZUBKO),NORTHWEST TERRITORIES,INUVIK,WESTERN,68.3,133.48333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,28,64205,AEROPLANE,HS 748 2A,HAWKER SIDDELEY,AIR NORTH CHARTER & TRAINING,COMMERCIAL,AIR TRANSPORT,YOC,OLD CROW,YEV,INUVIK (MIKE ZUBKO)
144054,2013-01-21 12:37:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,34,40721,AEROPLANE,DHC-8-100,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,PX8,SAULT STE. MARIE,YYZ,Lester B. Pearson Intl
144053,2013-01-19 17:40:00,YMM,FORT MCMURRAY,ALBERTA,FORT MCMURRAY,WESTERN,56.65,111.21666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,49,100716,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YMM,FORT MCMURRAY,YYC,Calgary Intl
144050,2013-01-18 19:54:00,CX5,WABUSH,NEWFOUNDLAND AND LABRADOR,WABUSH,ATLANTIC,52.91666667,66.86666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,97,124317,AEROPLANE,JETSTREAM 3200,BRITISH AEROSPACE,PASCAN AVIATION,COMMERCIAL,AIR TRANSPORT,CX5,WABUSH,YBC,BAIE-COMEAU
144049,2013-01-20 12:07:00,YUL,Pierre Elliott Trudeau Intl,QUEBEC,Montreal,QUEBEC,45.46666667,73.73333333,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,87247,AEROPLANE,DHC-8-100,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YQB,Jean Lesage Intl,YUL,Pierre Elliott Trudeau Intl
144042,2013-01-17 16:30:00,YCB,CAMBRIDGE BAY,NUNAVUT,CAMBRIDGE BAY,WESTERN,69.1,105.13333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,124310,AEROPLANE,35A,LEARJET,AIR TINDI,COMMERCIAL,AIR AMBULANCE/ EMERGENCY MEDICAL,YCB,CAMBRIDGE BAY,EN9,YELLOWKNIFE
144037,2013-01-16 09:46:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,75,112481,AEROPLANE,EMB-190,EMBRAER,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YQR,Regina Intl
144028,2013-01-15 13:00:00,YCW,CHILLIWACK,BRITISH COLUMBIA,CHILLIWACK,PACIFIC,49.15,121.93333333,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124295,AEROPLANE,PA-34-200,PIPER,BLUE BIRD FLIGHT ACADEMY,COMMERCIAL,TRAINING,YCW,CHILLIWACK,YCW,CHILLIWACK
144026,2013-01-11 19:14:00,YYC,Calgary Intl,ALBERTA,Calgary,WESTERN,51.11666667,114.01666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,9,116059,AEROPLANE,1900D,BEECH,SUNWEST AVIATION LTD.,COMMERCIAL,AIR TRANSPORT,YYC,Calgary Intl,YEG,Edmonton Intl
144025,2013-01-14 17:52:00,SE4,LACHUTE,QUEBEC,LACHUTE,QUEBEC,45.63333333,74.36666667,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124290,AEROPLANE,PA-30,PIPER,LACHUTE AVIATION,COMMERCIAL,TRAINING,SE4,LACHUTE,SE4,LACHUTE
144024,2013-01-12 17:20:00,YHZ,Stanfield Intl,NOVA SCOTIA,Halifax,ATLANTIC,44.88333333,63.51666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,7,95516,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYR,GOOSE BAY,YHZ,Stanfield Intl
144007,2013-01-06 22:48:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,RUNWAY EXCURSION (v),INCIDENT REPORTABLE,CANADA,Yes,MINOR,0,24,123880,AEROPLANE,DHC-8-400,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YXU,LONDON
144005,2013-01-07 22:26:00,YUY,ROUYN-NORANDA,QUEBEC,ROUYN,QUEBEC,48.2,78.83333333,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,16,104354,AEROPLANE,DHC-8-100,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YUY,ROUYN-NORANDA,YUL,Pierre Elliott Trudeau Intl
144004,2013-01-06 15:49:00,YHZ,Stanfield Intl,NOVA SCOTIA,Halifax,ATLANTIC,44.88333333,63.51666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,104123,AEROPLANE,727-200,BOEING,CARGOJET AIRWAYS LTD.,COMMERCIAL,AIR TRANSPORT,YHZ,Stanfield Intl,YFB,IQALUIT
144001,2013-01-05 15:00:00,SK3,MASCOUCHE,QUEBEC,MONTRÉAL,QUEBEC,45.71666667,73.6,PILOT ERROR / WEATHER / MECHANICAL,ACCIDENT,CANADA,Yes,SUBSTANTIAL,0,2,124245,AEROPLANE,PA-28-140,PIPER,PERSONAL CARRIER / NON-ORGANIZATION,PRIVATE,PLEASURE/TRAVEL,SK3,MASCOUCHE,SK3,MASCOUCHE
144000,2012-12-29 01:50:00,YOW,MacDonald-Cartier Intl,ONTARIO,Ottawa,ONTARIO,45.31666667,75.66666667,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,124240,AEROPLANE,CL-600-2A12 (CHALLENGER 601),CANADAIR,AIR TINDI,COMMERCIAL,BUSINESS,YEG,Edmonton Intl,YQB,Jean Lesage Intl
143999,2013-01-04 21:17:00,YQB,Jean Lesage Intl,QUEBEC,Quebec City,QUEBEC,46.78333333,71.4,SMOKE OR FIRE (iii),INCIDENT REPORTABLE,CANADA,No,NONE,0,19,104354,AEROPLANE,DHC-8-100,DE HAVILLAND,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YQB,Jean Lesage Intl,YGP,Gaspé (Michel-Pouliot)
143992,2012-12-16 07:12:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,37,98518,AEROPLANE,CL-600-2B19 (CRJ),CANADAIR,JAZZ AVIATION LP,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YQM,Greater Moncton Romeo Lebalnc Intl
143991,2012-12-10 22:50:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,128,93815,AEROPLANE,A319-100,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YEG,Edmonton Intl
143986,2012-12-28 20:21:00,YEG,Edmonton Intl,ALBERTA,Edmonton,WESTERN,53.31666667,113.58333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,89,40614,AEROPLANE,737-200,BOEING,CANADIAN NORTH INC,COMMERCIAL,AIR TRANSPORT,EN9,YELLOWKNIFE,YEG,Edmonton Intl
143985,2012-12-28 13:25:00,YXE,John G. Diefenbaker Intl,SASKATCHEWAN,Saskatoon,CENTRAL,52.16666667,106.7,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,11,121438,AEROPLANE,B-1900,BEECH,WEST WIND AVIATION,COMMERCIAL,AIR TRANSPORT,YPA,(Glass Field),ZWL,WOLLASTON LAKE
143983,2012-12-28 02:10:00,YWG,James Armstrong Richardson Intl,MANITOBA,Winnipeg,CENTRAL,49.91666667,97.23333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,3,110346,AEROPLANE,727-200,BOEING,KELOWNA FLIGHTCRAFT,COMMERCIAL,AIR TRANSPORT,YHM,HAMILTON,YWG,James Armstrong Richardson Intl
143980,2012-12-27 17:00:00,YYZ,Lester B. Pearson Intl,ONTARIO,Toronto,ONTARIO,43.68333333,79.63333333,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,125,89148,AEROPLANE,A319-100,AIRBUS,AIR CANADA,COMMERCIAL,AIR TRANSPORT,YYZ,Lester B. Pearson Intl,YUL,Pierre Elliott Trudeau Intl
143979,2012-12-24 23:29:00,YXK,RIMOUSKI,QUEBEC,RIMOUSKI,QUEBEC,48.48333333,68.5,EMERGENCY/PRIORITY (xi),INCIDENT REPORTABLE,CANADA,No,NONE,0,4,90812,AEROPLANE,CL600-2A12,CANADAIR,SERVICE AERIEN GOUVERNEMENTAL,STATE,AIR AMBULANCE/ EMERGENCY MEDICAL,YXK,RIMOUSKI,YQB,Jean Lesage Intl
143969,2012-12-19 07:15:00,YYT,ST. JOHN'S INTL,NEWFOUNDLAND AND LABRADOR,ST. JOHN'S,ATLANTIC,47.75,53.18333333,ENGINE (i),INCIDENT REPORTABLE,CANADA,No,NONE,0,23,98894,AEROPLANE,SF 340 A,SAAB-FAIRCHILD,PAL PROVINCIAL AIRLINES,COMMERCIAL,AIR TRANSPORT,YDF,DEER LAKE,YYT,ST. JOHN'S INTL
143965,2012-12-18 18:22:00,YQQ,COMOX,BRITISH COLUMBIA,COMOX,PACIFIC,49.71666667,124.88333333,RUNWAY EXCURSION (v),INCIDENT REPORTABLE,CANADA,No,NONE,0,141,100943,AEROPLANE,737-700,BOEING,WESTJET,COMMERCIAL,AIR TRANSPORT,YQQ,COMOX,YYC,Calgary Intl
